Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,likes_anomaly,shares_anomaly,comments_anomaly,any_anomaly,anomaly_count,view_like_anomaly,total_interactions,engagement_rate,share_rate,comment_rate,likes_per_share,likes_per_comment,comment_to_like_ratio,share_to_like_ratio,virality_score,engagement_density,Engagement_Level_Cal,KMeans_Cluster,DBSCAN_Cluster
YouTube,#Viral,Tweet,USA,2985117,284824,64052,41718,Low,0,0,0,0,0,0,390594,0.0954146536250828,0.0214571082282174,0.0139753269384995,4.446692582704947,6.827201035499413,0.1464688844027034,0.2248819450539805,0.159291860489267,0.1157071799096546,High,0,0
Instagram,#Comedy,Shorts,Brazil,2148989,115422,32844,48115,Low,0,0,0,0,0,0,196381,0.0537098823168092,0.015283458741083,0.0223895876667643,3.5141421829806667,2.3988278327375507,0.4168579919080252,0.2845533385893626,0.1178611812991219,0.0837313515564708,Medium,0,0
YouTube,#Challenge,Shorts,Germany,1463457,125302,62306,21850,High,0,0,0,0,0,0,209458,0.0856204961126318,0.0425745050421672,0.0149303908960831,2.01104209799862,5.734382865772734,0.1743773094020095,0.4972426837346272,0.193165092541091,0.1252054049368915,High,0,0
Instagram,#Dance,Post,Australia,3989657,351332,76680,36031,High,0,0,0,0,0,0,464043,0.0880606808904422,0.0192196925149975,0.0090310999088142,4.5817347191612,9.750555062166963,0.1025551257638764,0.2182544765222737,0.1400467157836586,0.1041926937153378,High,0,0
Twitter,#Education,Post,Brazil,474838,45882,60806,27585,Low,0,0,0,0,0,0,134273,0.0966264354865543,0.1280560358353041,0.0580933748070398,0.7545512852138734,1.663234974262307,0.6012030599568468,1.3252402850729028,0.4398785693677225,0.2204409376944432,High,1,0
Twitter,#Challenge,Tweet,Japan,4654777,94417,20561,44245,Medium,0,0,0,0,0,0,159223,0.0202838889416423,0.0044171816572132,0.0095052868257089,4.59181986188114,2.133910409980563,0.4686076807388422,0.2177656802728293,0.0433761824946324,0.0330749896136269,Low,0,0
Instagram,#Fashion,Tweet,Canada,1390945,422057,94191,34407,Low,0,0,0,0,0,0,550655,0.3034316213569757,0.0677172226671632,0.0247364024196482,4.480815780533379,12.26624622180888,0.0815219709139502,0.2231707490439702,0.4759706703207745,0.2836088792748248,High,1,0
Instagram,#Fashion,Live Stream,Australia,4375990,99936,80353,3006,Low,0,0,0,0,0,0,183295,0.0228373413016617,0.0183622406901659,0.0006869301148014,1.2436966423575675,33.23445294313269,0.0300789497383351,0.8040365430221039,0.0605922178541957,0.0402025756231514,Low,0,0
Twitter,#Dance,Shorts,India,1884862,249922,29934,46886,Low,0,0,0,0,0,0,326742,0.1325942522082507,0.0158812603356318,0.0248750174415859,8.348822448638717,5.330304775310854,0.1876017813486553,0.1197728900501354,0.2016692990418932,0.1477398304578939,High,0,0
Instagram,#Fashion,Post,Canada,2241319,22674,17632,11763,High,0,0,0,0,0,0,52069,0.0101163600021415,0.0078667927828244,0.0052482465689861,1.2858844212556002,1.92740564433866,0.5187651598676957,0.7775964718853363,0.0337223154212696,0.0227039646147969,Low,0,0
TikTok,#Dance,Reel,Canada,2248823,185414,40492,35212,High,0,0,0,0,0,0,261118,0.0824493157312444,0.0180058555049216,0.0156579616724118,4.578914874175784,5.265498537471957,0.1899091227786317,0.2183857832429954,0.1419479692497056,0.1040335211066714,High,0,0
TikTok,#Tech,Live Stream,Germany,702805,426213,6952,12284,High,0,0,0,0,0,0,445449,0.6064447372390105,0.009891776678059,0.0174785075824623,61.29915144541924,34.693772893772895,0.0288212024945215,0.0163110550099245,0.6524460519688221,0.3879359444861502,High,1,0
Twitter,#Dance,Live Stream,USA,4076095,196850,15677,45746,Medium,0,0,0,0,0,0,258273,0.0482937595189122,0.0038460821334924,0.0112229937665844,12.55581069013905,4.303014405316196,0.2323889642419901,0.0796389147121426,0.0728204144357738,0.0595872339404499,Medium,0,0
Instagram,#Fashion,Tweet,India,2926591,5898,89,6431,Low,0,0,0,0,0,0,12418,0.0020153133747375,3.0410798635409377e-05,0.0021974364721833,65.53333333333333,0.9169776119402984,1.0901847770808613,0.0150873029327004,0.0053722896802834,0.0042252337437551,Low,0,0
YouTube,#Education,Tweet,Germany,3135532,15894,55304,37035,Low,0,0,0,0,0,0,108233,0.0050689946493945,0.0176378306335796,0.0118113890046763,0.2873881204231082,0.4291500162004536,2.3299779804970115,3.479333123623781,0.0580617394235684,0.0333664738351884,Low,0,0
YouTube,#Challenge,Post,Australia,461899,39413,57043,36427,High,0,0,0,0,0,0,132883,0.0853279930720935,0.1234964277982247,0.0788633903442303,0.6909227964378375,1.0819424618425386,0.9242147460293296,1.447277617090374,0.4506159341848885,0.2234146292254977,High,1,0
Twitter,#Tech,Video,UK,457477,157733,80500,34374,Low,0,0,0,0,0,0,272607,0.3447881646767713,0.1759647458457018,0.0751380394248466,1.9593918087974065,4.588596363636364,0.2179238464757122,0.510352872557597,0.809424715505445,0.3733912810032818,High,1,0
Twitter,#Tech,Video,Canada,651638,88078,98083,27044,Medium,0,0,0,0,0,0,213205,0.135163794677728,0.1505173876947205,0.0415015062020535,0.8979854002691571,3.256720281013126,0.30704254135492,1.113579854448847,0.4984508293702495,0.2465245136978619,High,1,0
YouTube,#Tech,Tweet,Brazil,4571746,377505,16732,26086,High,0,0,0,0,0,0,420323,0.0825734669919398,0.0036598700671756,0.0057059150473549,22.56050917348951,14.471000881665198,0.0691008884626999,0.0443224743447786,0.0984520796973235,0.0841981551136412,Medium,0,0
TikTok,#Challenge,Tweet,UK,2573700,22478,94199,3637,Low,0,0,0,0,0,0,120314,0.0087337262564687,0.0366005996811595,0.0014131400656097,0.2386199575371549,6.178669598680593,0.1617954535344098,4.190533386716491,0.0840546357172025,0.044659753067356,Low,0,0
Twitter,#Music,Video,UK,713028,337203,25042,4682,High,0,0,0,0,0,0,366927,0.4729162488482236,0.0351205911681011,0.0065663528411887,13.46496026833846,72.00576553491352,0.0138847700501773,0.0742636504905042,0.553006960446209,0.339761378946345,High,1,0
TikTok,#Tech,Shorts,India,2711553,160878,41722,11012,Medium,0,0,0,0,0,0,213612,0.0593305536234941,0.0153867487057237,0.0040611398482198,3.855858878795868,14.608008716970852,0.0684489585340535,0.2593377631636198,0.0961957608072714,0.0730256241955582,Medium,0,0
YouTube,#Music,Tweet,Australia,1066125,188355,91094,36292,Low,0,0,0,0,0,0,315741,0.1766723633041498,0.085443934394246,0.0340410045341732,2.0676766013502386,5.189843771526189,0.1926776954278069,0.4836267493469812,0.3986217388939018,0.2284888693983353,High,1,0
YouTube,#Education,Reel,Brazil,1198497,380580,69495,13206,Medium,0,0,0,0,0,0,463281,0.3175474635752416,0.0579850779892832,0.0110187918544711,5.4762864049729485,28.81653668509124,0.0346995777508598,0.1826023895044681,0.4500458073355149,0.2787863360809928,High,1,0
Instagram,#Fitness,Shorts,Australia,3358197,230451,95429,22070,High,0,0,0,0,0,0,347950,0.0686234105314814,0.0284167282572379,0.0065719769948049,2.4148695378811693,10.441348375696617,0.0957683161786402,0.414094909135091,0.1353148325381648,0.0938845652911231,High,0,0
TikTok,#Dance,Live Stream,India,487342,207862,37985,34639,Low,0,0,0,0,0,0,280486,0.4265209513627979,0.0779430503772497,0.071077249493683,5.472068656873585,6.000635103926097,0.1666434141718343,0.1827405550771421,0.6890229263578219,0.3652979573550326,High,1,0
Twitter,#Viral,Post,Canada,2563082,362386,42588,8407,Low,0,0,0,0,0,0,413381,0.1413867596172266,0.0166159269910494,0.0032800342400148,8.508910751602526,43.100142721217885,0.0231989558124325,0.1175207719923727,0.1795386649593477,0.1388832987341015,High,0,0
Instagram,#Viral,Video,Canada,3779546,165023,94433,31987,Low,0,0,0,0,0,0,291443,0.043662110829684,0.0249852693986872,0.0084631835508329,1.7474956053963615,5.158903338752032,0.1938324122551871,0.5722379775063021,0.1063274249533079,0.0715902204599422,Medium,0,0
Twitter,#Dance,Video,USA,3721811,165042,49187,13883,Medium,0,0,0,0,0,0,228112,0.0443445289552508,0.0132158744181597,0.003730172292421,3.3553305684313246,11.887208297320656,0.0841174724162794,0.2980253630871954,0.0763715362302018,0.0577509991966932,Medium,0,0
TikTok,#Fashion,Reel,Brazil,1832938,145324,49725,26919,High,0,0,0,0,0,0,221968,0.079284689779638,0.0271285623798718,0.0146862497879089,2.9224952741020798,5.398365527488856,0.1852330982281094,0.342164114914846,0.1555711892212452,0.108018566299383,High,0,0
Instagram,#Music,Shorts,UK,4513361,247785,75690,4772,Low,0,0,0,0,0,0,328247,0.0549003159950387,0.0167702036752203,0.0010573049536022,3.2736388738423328,51.91389063482087,0.0192585537520279,0.305465199809513,0.0900266807758828,0.0677971037721352,Medium,0,0
YouTube,#Fitness,Tweet,India,1955706,361088,80015,8735,High,0,0,0,0,0,0,449838,0.184632974162285,0.0409135928848237,0.004466415470211,4.512697460507899,41.333333333333336,0.0241907119851338,0.2215935683446463,0.2731597831372491,0.1870005287785216,High,0,0
Twitter,#Comedy,Post,India,128846,69446,99612,12359,High,0,0,0,0,0,0,181417,0.5389803410246261,0.7731029826072784,0.0959199670927534,0.6971580014656722,5.618608414239482,0.1779630509597246,1.4343600155514278,2.229066256878313,0.5847200600780628,High,1,-1
TikTok,#Comedy,Post,USA,704114,322337,98094,44086,Medium,0,0,0,0,0,0,464517,0.4577902757362078,0.1393153107091881,0.062611931289633,3.285967684387584,7.311384308299499,0.1367694780013526,0.3043203097369841,0.8303387940890338,0.3974881720577325,High,1,0
YouTube,#Tech,Shorts,Brazil,4056382,117226,18306,30080,High,0,0,0,0,0,0,165612,0.0288991448785777,0.0045128874664941,0.0074154733416445,6.403342983558201,3.897011402546458,0.2565961766487242,0.1561585641533094,0.0490481298240328,0.0392260150061795,Low,0,0
YouTube,#Challenge,Post,Canada,475805,301526,19765,33905,Low,0,0,0,0,0,0,355196,0.6337162625103508,0.041540039427834,0.0712580337364388,15.254780936962462,8.89299828938831,0.1124443250521512,0.0655496854344718,0.8236833919706771,0.4274314952689587,High,1,0
Twitter,#Gaming,Live Stream,Germany,4086861,127508,32493,49827,Low,0,0,0,0,0,0,209828,0.0311994875285732,0.0079505987723588,0.0121919947382612,3.924047516464578,2.5589628321425706,0.3907724160647484,0.2548290708891137,0.0653886771806828,0.0488348121076484,Medium,0,0
Twitter,#Fashion,Post,Brazil,3315249,385207,77152,46378,Medium,0,0,0,0,0,0,508737,0.1161924440087474,0.023271849785084,0.0139892919086041,4.992767617591021,8.305634015394899,0.1203972918527133,0.2002865984091711,0.1837200814418219,0.1330384054753338,High,0,0
TikTok,#Dance,Tweet,Brazil,1685730,204532,89445,26135,High,0,0,0,0,0,0,320112,0.1213313393418048,0.0530600671162836,0.0155036598365931,2.286653399816649,7.82568105295378,0.1277788914258334,0.437313294187246,0.2507069633292619,0.1595898380829596,High,0,0
Instagram,#Education,Reel,Australia,1794640,12648,44721,13884,Low,0,0,0,0,0,0,71253,0.0070476490841343,0.0249191899661269,0.0077363662147471,0.2828138276463485,0.9109110550954268,1.0976361767728675,3.535536406040003,0.0684905783385089,0.0381870771796667,Low,0,0
Instagram,#Education,Post,Japan,3179233,185039,69942,48453,Low,0,0,0,0,0,0,303434,0.0582023845995607,0.0219996389067303,0.0152404635833663,2.6455685343779933,3.81885912411772,0.2618514915693904,0.3779831387808041,0.1250623577880709,0.0871269059028612,Medium,0,0
Twitter,#Fashion,Video,Australia,2112062,123124,70698,21339,High,0,0,0,0,0,0,215161,0.0582956095533135,0.033473433320881,0.0101033918022331,1.7415239253737678,5.769634489222118,0.1733116751269035,0.5741969543147208,0.1403975638984253,0.0924539676687623,High,0,0
YouTube,#Education,Live Stream,UK,4010273,247450,19950,8264,High,0,0,0,0,0,0,275664,0.0617040132419879,0.0049747224254502,0.0020607070738807,12.402887073329657,29.939503932244403,0.0333965108243652,0.0806220221377161,0.0747445187037095,0.064318257594547,Medium,0,0
YouTube,#Fitness,Reel,USA,4172550,437895,11878,22267,Low,0,0,0,0,0,0,472040,0.1049465902274172,0.0028466997767073,0.0053365435197796,36.86295142688778,19.66476558289923,0.0508499735096918,0.0271251621389553,0.1186448050605013,0.1016322215739171,High,0,0
YouTube,#Fitness,Video,Germany,2400911,46562,36026,24905,Low,0,0,0,0,0,0,107493,0.0193934638170828,0.0150051313834076,0.0103731415395483,1.2924195742082327,1.86950935517546,0.5348667396860168,0.7737044434422181,0.0649634388932205,0.042853144868211,Low,0,0
YouTube,#Gaming,Video,India,2694418,415576,79914,6931,High,0,0,0,0,0,0,502421,0.154235848247804,0.0296590842033106,0.0025723541884168,5.200225239316774,59.950375072129255,0.0166780163483542,0.192296493790561,0.2174125479370506,0.1571618088993533,High,0,0
TikTok,#Challenge,Post,Canada,664480,402282,61942,49243,High,0,0,0,0,0,0,513467,0.6054078295692428,0.0932186172366102,0.0741074613119111,6.494390003713091,8.169157663877833,0.1224088514801769,0.1539761809472436,0.90300625601033,0.4358999173986606,High,1,0
Instagram,#Tech,Tweet,Canada,4165773,34145,78128,48750,Medium,0,0,0,0,0,0,161023,0.0081965560301639,0.0187547380150723,0.0117025071451307,0.4370336238784574,0.700395889315091,1.427692848357055,2.288057166285949,0.0632597927780047,0.0372152974163792,Low,0,0
Twitter,#Education,Tweet,UK,3207258,462611,63427,11223,Medium,0,0,0,0,0,0,537261,0.144238740931119,0.0197760767059972,0.0034992496708248,7.2934823737150785,41.2162330719886,0.0242600710746802,0.1371062575116944,0.1890397688493508,0.1434793093585584,High,0,0
YouTube,#Viral,Tweet,Japan,348955,207516,90406,12674,High,0,0,0,0,0,0,310596,0.5946766927635576,0.2590756427744472,0.0363197652426093,2.295353235921997,16.37207100591716,0.0610745143771353,0.4356558739765899,1.167307626176366,0.4709203685537585,High,1,3
TikTok,#Fitness,Tweet,Canada,4975716,395122,48100,20122,Low,0,0,0,0,0,0,463344,0.0794100629115361,0.0096669485020952,0.0040440402860532,8.21442381655267,19.635342642747105,0.0509259142089931,0.1217342447794737,0.1048100203448065,0.0851882494401606,Medium,0,0
YouTube,#Fitness,Tweet,Canada,4335309,121131,69437,5334,Medium,0,0,0,0,0,0,195902,0.0279405624972608,0.0160166170354599,0.0012303618426363,1.7444482848008296,22.704967197750705,0.0440346068751444,0.5732341577782915,0.0618193393321354,0.0432339169374368,Low,0,0
Instagram,#Comedy,Post,USA,2260606,421644,22322,46373,High,0,0,0,0,0,0,490339,0.1865180458168978,0.0098743390602612,0.0205135169447851,18.888321462169063,9.09224996765429,0.1099811452762394,0.0529402696581247,0.2370369993545981,0.1782438398441262,High,0,0
Twitter,#Music,Live Stream,Brazil,3971657,222774,54533,6548,Low,0,0,0,0,0,0,283855,0.0560909323008174,0.0137305377250508,0.0016486817344292,4.085047860050611,34.01649106733853,0.0293928851980698,0.2447895859050611,0.086025030352563,0.0667029020244802,Medium,0,0
YouTube,#Fitness,Live Stream,UK,4221129,221432,27097,44357,Medium,0,0,0,0,0,0,292886,0.0524579911066468,0.006419371116265,0.0105083236005524,8.171525573843088,4.991929302493349,0.2003179291252884,0.1223711009650774,0.0810592187400056,0.0648837010953663,Medium,0,0
Twitter,#Gaming,Tweet,USA,2891867,16756,88760,44092,Medium,0,0,0,0,0,0,149608,0.0057941787107848,0.0306929638558883,0.0152468923201197,0.1887766023366118,0.380014968362325,2.631258578504505,5.296890851584412,0.090050444902741,0.0491892913800047,Medium,0,0
Instagram,#Education,Post,USA,3387989,297965,12405,47576,Medium,0,0,0,0,0,0,357946,0.0879474260549765,0.0036614629913311,0.0140425443994816,24.01781396098662,6.262795048027408,0.1596692240054234,0.0416322667686917,0.1163341686368613,0.0955558492072072,High,0,0
TikTok,#Viral,Reel,USA,2280646,99060,7438,37247,High,0,0,0,0,0,0,143745,0.0434350427751423,0.0032613552206895,0.0163317690111621,13.316305955101493,2.6594716494845363,0.376000646066565,0.0750850486064142,0.0744554067332647,0.0592911786918859,Medium,0,0
Twitter,#Tech,Reel,USA,1038000,257996,5989,42160,Low,0,0,0,0,0,0,306145,0.2485508202785931,0.0057697439597842,0.0406165311979468,43.07111853088481,6.119304570574702,0.1634127528614674,0.0232134482183901,0.3210151049950819,0.2277618858084507,High,0,0
Twitter,#Viral,Shorts,USA,4551527,471777,18090,47750,Medium,0,0,0,0,0,0,537617,0.1036524437507579,0.0039744894461815,0.0104909823689978,26.077994582941795,9.87993968712697,0.1012128585902691,0.0383443060083344,0.1273378961966179,0.1056399661711281,High,0,0
Twitter,#Fashion,Post,India,2207974,361247,47396,5021,Medium,0,0,0,0,0,0,413664,0.1636100952229984,0.0214658227561453,0.0022740293708035,7.621727113530392,71.93289526085225,0.0138990388874125,0.1312007263708034,0.2099527847914944,0.1577883750540692,High,0,0
YouTube,#Viral,Live Stream,UK,654308,395218,70016,43978,Low,0,0,0,0,0,0,509212,0.6040234812603831,0.1070075453646518,0.0672128917682624,5.644600596997872,8.986516291866574,0.1112750146121517,0.1771574747165495,0.9188579096420804,0.4376478272827283,High,1,0
TikTok,#Gaming,Reel,India,1032891,127535,53968,43870,High,0,0,0,0,0,0,225373,0.1234737029621683,0.052249412329653,0.0424729787819055,2.363115862810132,2.907045656584076,0.3439813072387404,0.4231589511980931,0.2916819957943328,0.179114239936929,High,0,0
Instagram,#Comedy,Post,UK,2703906,151587,84813,5219,High,0,0,0,0,0,0,241619,0.0560622092401846,0.0313668332527709,0.0019301699355784,1.7872874761242248,29.03965517241379,0.0344288466105496,0.5594967939414729,0.121691130649094,0.0820291798575805,Medium,0,0
Instagram,#Tech,Video,Germany,3608286,39961,57731,650,High,0,0,0,0,0,0,98342,0.0110747842397237,0.0159995587934108,0.0001801408812547,0.6921811127277766,61.384024577572966,0.0162654521795705,1.444647415044292,0.0433441131484274,0.0265313918742317,Low,0,0
YouTube,#Viral,Reel,Germany,2917081,96400,33904,40818,Low,0,0,0,0,0,0,171122,0.0330467227181135,0.0116225735169597,0.0139927502895016,2.8432384604040704,2.361645312232049,0.4234188442028609,0.3516975964979616,0.0772809951862854,0.0554115127794384,Medium,0,0
TikTok,#Dance,Post,Brazil,4634207,74646,76271,25002,Medium,0,0,0,0,0,0,175919,0.0161076067366851,0.0164582599658884,0.0053950966378721,0.9786815607300188,2.985481742190937,0.3349364341500663,1.021755730303964,0.0571167716252701,0.0365726386377404,Low,0,0
Instagram,#Comedy,Shorts,Germany,2834616,321819,85915,43610,Low,0,0,0,0,0,0,451344,0.1135317399140695,0.0303092093217531,0.0153847944889909,3.7457400251408353,7.379307972759166,0.1355105338387918,0.2669660058417749,0.1972273502910622,0.1373552934302304,High,0,0
TikTok,#Dance,Shorts,Australia,3927986,316772,85104,49951,High,0,0,0,0,0,0,451827,0.080644869751351,0.021666059485431,0.0127166917813119,3.722131484636625,6.341527866752082,0.1576870503483567,0.2686592607324488,0.143052026394181,0.1031612536882282,High,0,0
Twitter,#Dance,Live Stream,Brazil,2438573,20586,37695,37403,High,0,0,0,0,0,0,95684,0.0084418188662718,0.0154578044381675,0.0153380623265892,0.546105687606112,0.5503689444979146,1.8168261524262883,1.8310098605916356,0.0623645212324907,0.0377562338784109,Low,0,0
YouTube,#Tech,Shorts,Brazil,1039646,140978,27325,15958,High,0,0,0,0,0,0,184261,0.1356017956094713,0.0262829595045241,0.0153494407236302,5.159115860352777,8.833761513879315,0.1131941636697664,0.1938231935252768,0.2111918757039649,0.1505514716395935,High,0,0
Twitter,#Music,Shorts,UK,572204,455700,85611,43242,High,0,0,0,0,0,0,584553,0.7963929011455685,0.1496159593152803,0.0755708181508375,5.322851936644396,10.538121776934997,0.0948911676735403,0.1878666055154586,1.2089810470023854,0.505337767569161,High,1,-1
TikTok,#Comedy,Reel,Canada,2055988,477781,59040,12295,Low,0,0,0,0,0,0,549116,0.2323849981687645,0.0287161069441519,0.0059800903604056,8.092359546755644,38.85662003903708,0.0257334935179642,0.1235710010004562,0.2987873475976768,0.2107846750072166,High,0,0
TikTok,#Music,Post,Germany,1811481,103117,42087,38390,Medium,0,0,0,0,0,0,183594,0.0569241096516553,0.0232334629877636,0.0211925925844143,2.450033263638092,2.6859680654320024,0.3722919373921139,0.4081440679609767,0.135179924503804,0.0920236081350325,High,0,0
Instagram,#Viral,Shorts,USA,3519149,429333,72079,42269,High,0,0,0,0,0,0,543681,0.1219990622735603,0.0204819345580608,0.0120111390534646,5.956340177580466,10.1569198012775,0.0984524868750203,0.1678856088732781,0.1809796399698791,0.1338182990673988,High,0,0
Twitter,#Gaming,Live Stream,Germany,4772651,96271,28894,22623,Medium,0,0,0,0,0,0,147788,0.0201713847982211,0.0060540764338149,0.0047401319015088,3.331752898425333,4.255259900990099,0.2349904437427289,0.3001288017284361,0.0393897355181144,0.030035531382464,Low,0,0
YouTube,#Fitness,Tweet,UK,4837174,493550,65769,12395,High,0,0,0,0,0,0,571714,0.1020326947030033,0.0135965723795397,0.0025624460558073,7.504181237646343,39.81526298806067,0.0251139193315381,0.1332567455035042,0.1330695085457937,0.1056989902545588,High,0,0
Instagram,#Comedy,Reel,Canada,4337899,360339,90144,26248,Medium,0,0,0,0,0,0,476731,0.0830676133613038,0.0207805620230987,0.00605085409991,3.9973265294802816,13.7277229608747,0.0728423155908308,0.2501637342509852,0.1337050185573664,0.0990171622741519,High,0,0
Twitter,#Dance,Reel,USA,1982470,38772,59724,2247,Low,0,0,0,0,0,0,100743,0.0195574109280791,0.0301260396747291,0.0011334339821364,0.6491753871912934,17.247330960854093,0.0579526990431485,1.5403502437263044,0.0815096412507421,0.0483594332408639,Medium,0,0
TikTok,#Gaming,Tweet,India,2430582,247328,36608,17278,High,0,0,0,0,0,0,301214,0.1017566567362645,0.0150614070780549,0.0071085825910902,6.755934333087493,14.313791307367325,0.0698583667907928,0.1480133748974038,0.1425423447790098,0.1102622597002118,High,0,0
Instagram,#Tech,Live Stream,Germany,3215735,372038,50812,33493,Low,0,0,0,0,0,0,456343,0.1156929548943072,0.0158010483447646,0.010415345040762,7.321709011473442,11.107601361437869,0.0900255080784541,0.1365770792846986,0.1629180691449795,0.1242737763195662,High,0,0
Twitter,#Gaming,Post,Brazil,4476274,67640,77088,2976,Medium,0,0,0,0,0,0,147704,0.0151107784932784,0.0172214620415412,0.0006648385096983,0.8774273891216646,22.7208599261001,0.0439969840777043,1.139663813367632,0.0505509603409084,0.0319430585526142,Low,0,0
TikTok,#Gaming,Tweet,Australia,298203,250763,83080,26482,Low,0,0,0,0,0,0,360325,0.840910920041314,0.278601226006358,0.0888049791417955,3.018295398466557,9.468829060151796,0.1056052702939815,0.3313075242060264,1.5313208407667234,0.5471673186257836,High,1,4
Instagram,#Viral,Live Stream,India,1405081,174642,70414,820,Low,0,0,0,0,0,0,245876,0.1242931017549153,0.050113801187404,0.000583595832841,2.480181779450401,212.71863580998783,0.0046952926827871,0.4031882182509462,0.2253960978789849,0.1489293785362065,High,0,0
TikTok,#Challenge,Post,India,513589,314068,81740,24653,Low,0,0,0,0,0,0,420461,0.6115150217099242,0.1591541891391966,0.048001324013318,3.8422333957255232,12.73902814959033,0.0784954898445882,0.2602612801645498,1.0018253860082946,0.4501482790000535,High,1,0
Instagram,#Comedy,Shorts,UK,637282,358058,65689,25327,Medium,0,0,0,0,0,0,449074,0.5618508574683461,0.1030766551124068,0.0397421553689648,5.450723093317095,14.136844598862918,0.0707341527513622,0.1834585920197509,0.8276174007466071,0.4133764622278516,High,1,0
Twitter,#Gaming,Post,Germany,1744531,196250,8655,25527,High,0,0,0,0,0,0,230432,0.1124943537865742,0.0049612159593518,0.014632577676993,22.672134935304992,7.687637104356002,0.1300732225568277,0.044101686106058,0.1443656522207675,0.1166766162201519,High,0,0
YouTube,#Dance,Shorts,Germany,2355782,422456,36459,47807,Medium,0,0,0,0,0,0,506722,0.179327213075228,0.0154763830115082,0.0202934650602368,11.586834887547996,8.836512717536815,0.1131641800230556,0.0863022745510194,0.2407201766885999,0.177020538661256,High,0,0
TikTok,#Gaming,Reel,Japan,4955899,128909,63956,24994,High,0,0,0,0,0,0,217859,0.0260112189511491,0.0129050222966565,0.0050432817449908,2.015557327579468,5.157391478295659,0.1938872081297029,0.4961290823054844,0.0593861861619483,0.0421084635191673,Low,0,0
YouTube,#Dance,Video,Australia,2388341,286756,98722,44285,Low,0,0,0,0,0,0,429763,0.1200648818301566,0.0413349511920822,0.0185421518358761,2.904652411292201,6.475093709072845,0.1544338935056511,0.3442705845018604,0.2305480119681352,0.1525007593758073,High,0,0
YouTube,#Fitness,Live Stream,India,2662468,395901,43291,11180,High,0,0,0,0,0,0,450372,0.1486969425747304,0.0162597198314797,0.0041991099239089,9.144899750531277,35.4083713442447,0.0282393117488671,0.1093477678819505,0.1875150471235533,0.144682026702304,High,0,0
YouTube,#Viral,Tweet,India,4335697,323246,92331,23780,Medium,0,0,0,0,0,0,439357,0.0745545469264695,0.021295533037587,0.0054846993494473,3.500909760429753,13.592615953912787,0.0735660346422395,0.2856360615875785,0.1253726620258145,0.0920108966306978,High,0,0
Twitter,#Fashion,Tweet,Brazil,1758597,230467,79259,7925,Medium,0,0,0,0,0,0,317651,0.1310515535671028,0.0450694246212039,0.0045064306908116,2.907734039868786,29.077340398687863,0.0343865525799677,0.3439045767742159,0.2279500488457282,0.1529928024012545,High,0,0
TikTok,#Viral,Shorts,UK,796782,333622,27754,25313,High,0,0,0,0,0,0,386689,0.4187112425842418,0.0348325704740186,0.0317690010956559,12.020248603855162,13.17934739669748,0.0758730663053806,0.0831897081436232,0.536029885175763,0.3267414241667096,High,1,0
TikTok,#Fashion,Live Stream,India,3922765,98519,13450,23794,Medium,0,0,0,0,0,0,135763,0.0251146767357522,0.0034287031140781,0.0060656179848606,7.324288157014348,4.140323597394411,0.2415144133170929,0.1365205034510759,0.0410705099411996,0.0334512907142688,Low,0,0
TikTok,#Comedy,Video,Australia,2534406,227500,22953,8757,High,0,0,0,0,0,0,259210,0.0897645879292473,0.0090565564252308,0.0034552461384457,9.911126601028144,25.9762502854533,0.0384921384960945,0.1008918642115858,0.1130605699873777,0.0927865533416189,High,0,0
Twitter,#Viral,Video,Australia,1066350,103339,72555,6292,High,0,0,0,0,0,0,182186,0.0969089915046734,0.0680404482201451,0.0059004961780877,1.4242653950052373,16.42126171937073,0.060886394426166,0.7020998645248694,0.2418406322120952,0.1459197011539915,High,0,0
TikTok,#Comedy,Tweet,UK,2162864,24702,14264,20910,Low,0,0,0,0,0,0,59876,0.0114209624733859,0.0065949562270414,0.0096677323827423,1.7316508937960042,1.1812921428913012,0.8464558960450148,0.577419746589483,0.0391124735015823,0.0269379234638329,Low,0,0
TikTok,#Comedy,Shorts,UK,964406,124652,27640,1319,Low,0,0,0,0,0,0,153611,0.1292524836505749,0.0286600989001531,0.0013676798281223,4.509677652762201,94.43333333333334,0.0105813738939295,0.2217355378530801,0.1886242011930647,0.1373959429955,High,0,0
Twitter,#Gaming,Video,USA,4988828,277908,26528,34206,Low,0,0,0,0,0,0,338642,0.0557060584758467,0.0053174803145186,0.0068565188343797,10.47563044215764,8.124302043441402,0.1230834553756805,0.0954557067241435,0.0766257973564537,0.0635652570544742,Medium,0,0
Twitter,#Challenge,Tweet,India,4956068,390506,15516,5293,Low,0,0,0,0,0,0,411315,0.0787934954093657,0.0031307070180015,0.001067983516775,25.1663336985242,73.76388364185871,0.0135541744450163,0.039732962533322,0.0866568847205315,0.0766323178353398,Medium,0,0
Twitter,#Music,Post,Australia,4646211,483426,49747,44836,High,0,0,0,0,0,0,578009,0.104047340069717,0.0107070017467993,0.0096500116654169,9.717496180750985,10.781854272141311,0.0927461643640094,0.1029048853291189,0.139936361061441,0.1106402486878423,High,0,0
